batch_id,timestamp,node_type,commodity,category,initial_quantity_kg,current_quantity_kg,days_since_harvest,shelf_life_days,days_to_expiry,storage_temp_celsius,optimal_temp_celsius,storage_humidity_pct,original_price_per_kg,recommended_price_per_kg,discount_percentage,urgency_level,spoilage_risk_percentage,waste_avoided_kg,revenue_recovered_inr,carbon_saved_kg_co2
BATCH-PRX-00960,2025-07-18 00:00:00,Mandi Yard,Turmeric,Spice,2730,523.6,153,120,-33,23.4,20.0,83.9,158.05,39.51,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01069,2025-07-18 00:00:00,Mandi Yard,Green Chilli,Spice / Vegetable,1577,236.6,8,10,2,18.9,10.0,77.7,155.05,90.7,41.5,high,80.4,177.2,16072.04,354.4
BATCH-PRX-01703,2025-07-18 00:00:00,Mandi Yard,Turmeric,Spice,1547,304.2,85,120,35,25.4,20.0,91.3,170.1,160.57,5.6,low,26.4,162.3,26060.51,324.6
BATCH-PRX-00080,2025-07-19 00:00:00,Wholesaler Depot,Ginger,Spice,574,310.9,4,20,16,17.7,12.0,78.6,112.92,105.13,6.9,low,27.9,168.3,17693.38,336.6
BATCH-PRX-01596,2025-07-20 00:00:00,Mandi Yard,Onion,Vegetable,2732,631.4,21,30,9,21.4,10.0,79.5,37.77,34.22,9.4,low,50.4,351.3,12021.49,702.6
BATCH-PRX-01629,2025-07-20 00:00:00,Retail Supermarket,Carrot,Vegetable,274,54.1,17,15,-2,14.8,4.0,89.1,45.44,11.36,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01787,2025-07-20 00:00:00,Farm Hub,Mango,Fruit,4370,2834.5,2,7,5,18.6,12.0,88.1,99.87,63.32,36.6,medium,46.4,2039.7,129153.8,4079.4
BATCH-PRX-00005,2025-07-21 00:00:00,Farm Hub,Turmeric,Spice,760,456.7,3,120,117,27.1,20.0,79.1,181.16,169.57,6.4,low,33.4,245.9,41697.26,491.8
BATCH-PRX-00235,2025-07-22 00:00:00,Mandi Yard,Potato,Vegetable,467,85.8,31,35,4,16.2,8.0,76.9,30.13,23.8,21.0,medium,52.8,53.7,1278.06,107.4
BATCH-PRX-00282,2025-07-22 00:00:00,Wholesaler Depot,Rice,Cereal,2908,1443.9,48,180,132,30.0,22.0,72.2,50.94,45.49,10.7,low,37.1,814.6,37056.15,1629.2
BATCH-PRX-00741,2025-07-22 00:00:00,Retail Supermarket,Cabbage,Vegetable,3161,1112.9,7,12,5,17.5,4.0,66.3,25.12,18.46,26.5,medium,73.9,733.4,13538.56,1466.8
BATCH-PRX-00349,2025-07-23 00:00:00,Mandi Yard,Potato,Vegetable,3009,1937.9,12,35,23,6.3,8.0,69.3,31.22,26.44,15.3,low,5.0,1146.8,30321.39,2293.6
BATCH-PRX-00570,2025-07-23 00:00:00,Farm Hub,Onion,Vegetable,250,187.8,3,30,27,22.6,10.0,80.9,35.46,32.94,7.1,low,55.3,101.9,3356.59,203.8
BATCH-PRX-01219,2025-07-23 00:00:00,Farm Hub,Mango,Fruit,4072,711.3,7,7,0,21.0,12.0,88.6,103.01,25.75,75.0,critical,100.0,675.7,17399.28,1351.4
BATCH-PRX-01230,2025-07-23 00:00:00,Mandi Yard,Orange,Fruit,2181,426.9,12,14,2,13.1,6.0,91.2,56.79,32.37,43.0,high,73.4,323.6,10474.93,647.2
BATCH-PRX-01506,2025-07-23 00:00:00,Farm Hub,Cabbage,Vegetable,3924,753.6,15,12,-3,2.0,4.0,89.5,25.2,6.3,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00440,2025-07-24 00:00:00,Farm Hub,Banana,Fruit,4146,2366.6,2,6,4,19.8,14.0,76.5,53.22,35.82,32.7,medium,43.4,1647.6,59017.03,3295.2
BATCH-PRX-01208,2025-07-24 00:00:00,Mandi Yard,Wheat,Cereal,3641,651.7,210,180,-30,35.4,22.0,69.2,32.35,8.09,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01418,2025-07-24 00:00:00,Retail Supermarket,Apple,Fruit,360,57.5,22,25,3,1.5,2.0,76.3,181.79,106.35,41.5,high,45.0,43.1,4583.68,86.2
BATCH-PRX-00061,2025-07-25 00:00:00,Retail Supermarket,Cabbage,Vegetable,1290,940.6,3,12,9,5.4,4.0,81.6,22.4,20.03,10.6,low,5.0,530.1,10617.9,1060.2
BATCH-PRX-00199,2025-07-25 00:00:00,Retail Supermarket,Wheat,Cereal,799,544.3,8,180,172,35.2,22.0,77.6,32.77,30.64,6.5,low,57.8,293.4,8989.78,586.8
BATCH-PRX-00571,2025-07-26 00:00:00,Farm Hub,Green Chilli,Spice / Vegetable,1654,250.0,10,10,0,12.5,10.0,91.6,146.28,36.57,75.0,critical,95.0,237.5,8685.38,475.0
BATCH-PRX-01363,2025-07-27 00:00:00,Wholesaler Depot,Turmeric,Spice,3466,1985.6,19,120,101,26.3,20.0,87.2,155.88,134.06,14.0,low,30.3,1159.6,155455.98,2319.2
BATCH-PRX-01457,2025-07-27 00:00:00,Retail Supermarket,Apple,Fruit,3903,1021.4,15,25,10,3.9,2.0,91.3,189.03,167.67,11.3,low,5.0,580.0,97248.6,1160.0
BATCH-PRX-00140,2025-07-28 00:00:00,Farm Hub,Cauliflower,Vegetable,439,98.0,6,8,2,18.9,5.0,65.0,32.97,19.29,41.5,high,100.0,73.4,1415.89,146.8
BATCH-PRX-00785,2025-07-28 00:00:00,Mandi Yard,Onion,Vegetable,100,17.4,36,30,-6,8.7,10.0,76.1,36.84,9.21,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00136,2025-07-29 00:00:00,Retail Supermarket,Wheat,Cereal,3957,1380.6,112,180,68,25.5,22.0,86.4,33.06,29.52,10.7,low,5.0,778.9,22993.13,1557.8
BATCH-PRX-00365,2025-07-29 00:00:00,Farm Hub,Carrot,Vegetable,4253,2528.8,2,15,13,17.0,4.0,66.2,49.85,40.68,18.4,low,56.9,1543.6,62793.65,3087.2
BATCH-PRX-00642,2025-07-29 00:00:00,Mandi Yard,Tomato,Vegetable,3780,560.3,9,7,-2,17.1,12.0,84.1,36.86,9.21,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00736,2025-07-29 00:00:00,Retail Supermarket,Apple,Fruit,3955,779.3,27,25,-2,15.1,2.0,91.1,170.03,42.51,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00747,2025-07-29 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,3413,460.1,7,8,1,3.0,5.0,82.5,31.23,11.43,63.4,critical,75.0,405.1,4630.29,810.2
BATCH-PRX-00845,2025-07-29 00:00:00,Wholesaler Depot,Banana,Fruit,4232,2229.5,1,6,5,16.8,14.0,87.9,58.7,39.92,32.0,medium,20.0,1542.8,61588.58,3085.6
BATCH-PRX-01578,2025-07-29 00:00:00,Farm Hub,Potato,Vegetable,687,448.1,0,35,35,10.1,8.0,76.9,30.22,27.86,7.8,low,5.0,245.0,6825.7,490.0
BATCH-PRX-01485,2025-07-30 00:00:00,Farm Hub,Orange,Fruit,630,110.1,15,14,-1,18.0,6.0,75.4,66.61,16.65,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01440,2025-07-31 00:00:00,Wholesaler Depot,Banana,Fruit,2833,530.0,5,6,1,15.9,14.0,91.9,60.41,22.05,63.5,critical,75.0,466.9,10295.15,933.8
BATCH-PRX-01822,2025-07-31 00:00:00,Mandi Yard,Garlic,Spice / Vegetable,3279,932.9,37,60,23,25.3,15.0,90.8,162.05,147.3,9.1,low,46.2,517.4,76213.02,1034.8
BATCH-PRX-00064,2025-08-01 00:00:00,Farm Hub,Turmeric,Spice,4056,3357.1,1,120,119,27.7,20.0,69.8,176.18,142.53,19.1,low,35.7,2063.3,294082.15,4126.6
BATCH-PRX-00095,2025-08-01 00:00:00,Wholesaler Depot,Potato,Vegetable,457,226.2,14,35,21,8.3,8.0,86.5,29.85,27.85,6.7,low,5.0,122.2,3403.27,244.4
BATCH-PRX-00210,2025-08-01 00:00:00,Retail Supermarket,Wheat,Cereal,3837,726.0,166,180,14,29.3,22.0,85.7,33.1,30.65,7.4,low,34.3,395.2,12112.88,790.4
BATCH-PRX-01338,2025-08-01 00:00:00,Farm Hub,Garlic,Spice / Vegetable,2614,905.8,29,60,31,21.6,15.0,89.4,187.32,170.65,8.9,low,31.4,501.3,85546.85,1002.6
BATCH-PRX-00647,2025-08-02 00:00:00,Retail Supermarket,Orange,Fruit,2132,698.1,8,14,6,19.7,6.0,65.2,68.13,51.51,24.4,medium,74.9,451.3,23246.46,902.6
BATCH-PRX-01399,2025-08-02 00:00:00,Mandi Yard,Wheat,Cereal,3899,2329.9,15,180,165,20.7,22.0,90.2,36.45,30.84,15.4,low,5.0,1380.2,42565.37,2760.4
BATCH-PRX-01441,2025-08-02 00:00:00,Farm Hub,Carrot,Vegetable,3006,499.3,18,15,-3,2.5,4.0,68.0,51.62,12.9,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00500,2025-08-03 00:00:00,Retail Supermarket,Potato,Vegetable,1165,474.5,12,35,23,10.9,8.0,71.6,27.17,25.0,8.0,low,5.0,260.0,6500.0,520.0
BATCH-PRX-00520,2025-08-03 00:00:00,Mandi Yard,Wheat,Cereal,1199,213.9,150,180,30,26.2,22.0,82.9,32.91,31.3,4.9,low,5.0,113.2,3543.16,226.4
BATCH-PRX-00585,2025-08-03 00:00:00,Retail Supermarket,Cauliflower,Vegetable,1613,1418.3,0,8,8,8.5,5.0,86.3,29.93,26.01,13.1,low,5.0,820.6,21343.81,1641.2
BATCH-PRX-01206,2025-08-03 00:00:00,Wholesaler Depot,Wheat,Cereal,1046,964.9,0,180,180,32.7,22.0,74.2,32.18,29.41,8.6,low,47.8,532.2,15652.0,1064.4
BATCH-PRX-01221,2025-08-03 00:00:00,Mandi Yard,Onion,Vegetable,2330,1404.2,0,30,30,10.7,10.0,82.9,38.64,33.54,13.2,low,5.0,813.3,27278.08,1626.6
BATCH-PRX-00521,2025-08-04 00:00:00,Retail Supermarket,Green Chilli,Spice / Vegetable,1187,908.8,1,10,9,9.0,10.0,73.6,126.71,114.29,9.8,low,5.0,507.8,58036.46,1015.6
BATCH-PRX-01824,2025-08-04 00:00:00,Retail Supermarket,Apple,Fruit,2589,1813.1,0,25,25,3.5,2.0,72.9,187.19,158.55,15.3,low,5.0,1073.0,170124.15,2146.0
BATCH-PRX-00284,2025-08-05 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,800,107.7,7,8,1,9.5,5.0,89.9,28.67,11.01,61.6,critical,75.0,93.7,1031.64,187.4
BATCH-PRX-00454,2025-08-05 00:00:00,Mandi Yard,Cabbage,Vegetable,1554,222.0,12,12,0,12.8,4.0,71.4,22.03,5.51,75.0,critical,100.0,210.9,1162.06,421.8
BATCH-PRX-00505,2025-08-05 00:00:00,Wholesaler Depot,Tomato,Vegetable,892,237.9,5,7,2,13.8,12.0,66.9,45.71,26.19,42.7,high,45.0,179.9,4711.58,359.8
BATCH-PRX-00730,2025-08-05 00:00:00,Wholesaler Depot,Orange,Fruit,1982,271.2,17,14,-3,17.6,6.0,74.5,61.03,15.26,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00479,2025-08-06 00:00:00,Retail Supermarket,Wheat,Cereal,3132,411.4,153,180,27,20.3,22.0,65.4,37.93,35.69,5.9,low,5.0,220.3,7862.51,440.6
BATCH-PRX-00748,2025-08-06 00:00:00,Retail Supermarket,Cabbage,Vegetable,3156,1109.1,7,12,5,8.9,4.0,76.8,23.16,17.05,26.4,medium,20.0,730.2,12449.91,1460.4
BATCH-PRX-01024,2025-08-06 00:00:00,Mandi Yard,Cauliflower,Vegetable,3490,657.4,6,8,2,4.6,5.0,76.1,28.37,15.8,44.3,high,45.0,503.4,7953.72,1006.8
BATCH-PRX-01281,2025-08-06 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,1295,899.2,1,8,7,8.4,5.0,71.1,28.96,21.58,25.5,medium,20.0,587.2,12671.78,1174.4
BATCH-PRX-01523,2025-08-06 00:00:00,Wholesaler Depot,Banana,Fruit,683,444.3,2,6,4,12.8,14.0,78.8,55.84,42.94,23.1,medium,20.0,283.7,12182.08,567.4
BATCH-PRX-00010,2025-08-07 00:00:00,Mandi Yard,Turmeric,Spice,3153,1087.7,71,120,49,19.0,20.0,89.9,174.28,157.72,9.5,low,5.0,605.8,95546.78,1211.6
BATCH-PRX-00286,2025-08-07 00:00:00,Farm Hub,Rice,Cereal,1969,350.8,223,180,-43,28.0,22.0,88.7,55.49,13.87,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00562,2025-08-07 00:00:00,Retail Supermarket,Green Chilli,Spice / Vegetable,4163,3995.3,0,10,10,12.5,10.0,73.4,147.67,117.69,20.3,low,5.0,2484.3,292377.27,4968.6
BATCH-PRX-00908,2025-08-07 00:00:00,Mandi Yard,Onion,Vegetable,2512,375.2,23,30,7,8.7,10.0,87.5,39.65,30.49,23.1,medium,20.0,239.6,7305.4,479.2
BATCH-PRX-01515,2025-08-07 00:00:00,Farm Hub,Orange,Fruit,2456,791.4,7,14,7,6.3,6.0,88.0,56.83,42.68,24.9,medium,20.0,513.9,21933.25,1027.8
BATCH-PRX-01710,2025-08-07 00:00:00,Mandi Yard,Mango,Fruit,108,19.0,6,7,1,23.0,12.0,72.9,95.05,35.64,62.5,critical,100.0,16.6,591.62,33.2
BATCH-PRX-00197,2025-08-08 00:00:00,Farm Hub,Cabbage,Vegetable,2770,376.2,14,12,-2,15.8,4.0,70.0,22.89,5.72,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00312,2025-08-08 00:00:00,Wholesaler Depot,Ginger,Spice,3923,1711.0,6,20,14,22.7,12.0,80.5,113.31,97.56,13.9,low,47.8,998.2,97384.39,1996.4
BATCH-PRX-00372,2025-08-08 00:00:00,Wholesaler Depot,Turmeric,Spice,2656,1577.3,19,120,101,20.9,20.0,77.4,177.74,156.41,12.0,low,5.0,902.2,141113.1,1804.4
BATCH-PRX-01271,2025-08-08 00:00:00,Farm Hub,Onion,Vegetable,2924,2027.9,7,30,23,12.8,10.0,75.2,36.4,30.47,16.3,low,5.0,1212.3,36938.78,2424.6
BATCH-PRX-00351,2025-08-09 00:00:00,Farm Hub,Carrot,Vegetable,1532,1185.6,0,15,15,11.0,4.0,77.7,48.26,42.61,11.7,low,32.8,676.0,28804.36,1352.0
BATCH-PRX-00835,2025-08-09 00:00:00,Wholesaler Depot,Carrot,Vegetable,675,113.5,15,15,0,15.6,4.0,76.4,46.83,11.71,75.0,critical,100.0,107.8,1262.34,215.6
BATCH-PRX-01783,2025-08-09 00:00:00,Mandi Yard,Green Chilli,Spice / Vegetable,444,163.5,5,10,5,9.1,10.0,65.0,135.81,107.15,21.1,medium,20.0,102.4,10972.16,204.8
BATCH-PRX-01900,2025-08-09 00:00:00,Retail Supermarket,Ginger,Spice,3024,1461.4,4,20,16,20.3,12.0,67.5,124.76,109.04,12.6,low,38.2,841.2,91724.45,1682.4
BATCH-PRX-00686,2025-08-10 00:00:00,Retail Supermarket,Turmeric,Spice,2890,1641.1,31,120,89,30.0,20.0,83.3,151.92,133.23,12.3,low,44.9,941.7,125462.69,1883.4
BATCH-PRX-01656,2025-08-10 00:00:00,Retail Supermarket,Carrot,Vegetable,2992,482.7,19,15,-4,13.6,4.0,84.2,51.87,12.97,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01194,2025-08-11 00:00:00,Wholesaler Depot,Rice,Cereal,429,79.3,150,180,30,30.4,22.0,67.5,46.82,44.99,3.9,low,38.6,41.5,1867.09,83.0
BATCH-PRX-01444,2025-08-12 00:00:00,Retail Supermarket,Wheat,Cereal,940,287.1,91,180,89,20.6,22.0,70.2,36.44,34.55,5.2,low,5.0,152.5,5268.88,305.0
BATCH-PRX-01529,2025-08-12 00:00:00,Farm Hub,Garlic,Spice / Vegetable,2273,353.6,59,60,1,17.8,15.0,87.8,169.98,65.95,61.2,critical,75.0,306.6,20220.27,613.2
BATCH-PRX-01607,2025-08-12 00:00:00,Mandi Yard,Cabbage,Vegetable,1766,311.1,14,12,-2,10.5,4.0,71.4,22.78,5.7,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01655,2025-08-12 00:00:00,Farm Hub,Garlic,Spice / Vegetable,2737,388.7,75,60,-15,28.7,15.0,82.4,164.89,41.22,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01786,2025-08-12 00:00:00,Retail Supermarket,Potato,Vegetable,4319,1297.3,22,35,13,12.1,8.0,88.6,31.2,27.42,12.1,low,5.0,742.8,20367.58,1485.6
BATCH-PRX-00356,2025-08-14 00:00:00,Farm Hub,Carrot,Vegetable,2227,349.1,15,15,0,6.4,4.0,80.1,48.79,12.2,75.0,critical,95.0,331.6,4045.52,663.2
BATCH-PRX-00733,2025-08-15 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,4142,775.0,10,8,-2,3.6,5.0,67.8,28.42,7.11,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00825,2025-08-15 00:00:00,Retail Supermarket,Wheat,Cereal,2386,2235.7,2,180,178,22.2,22.0,69.7,31.67,26.92,15.0,low,5.0,1319.1,35510.17,2638.2
BATCH-PRX-01101,2025-08-15 00:00:00,Farm Hub,Ginger,Spice,553,192.5,11,20,9,15.7,12.0,78.2,108.73,101.88,6.3,low,5.0,103.5,10544.58,207.0
BATCH-PRX-01361,2025-08-15 00:00:00,Mandi Yard,Orange,Fruit,425,100.5,9,14,5,17.2,6.0,86.9,64.47,50.67,21.4,medium,64.7,63.2,3202.34,126.4
BATCH-PRX-01692,2025-08-16 00:00:00,Retail Supermarket,Carrot,Vegetable,2416,1057.9,5,15,10,2.4,4.0,72.3,49.93,44.44,11.0,low,5.0,598.8,26610.67,1197.6
BATCH-PRX-00605,2025-08-17 00:00:00,Wholesaler Depot,Turmeric,Spice,4471,994.1,79,120,41,24.1,20.0,79.0,167.74,152.48,9.1,low,5.0,551.3,84062.22,1102.6
BATCH-PRX-01885,2025-08-17 00:00:00,Retail Supermarket,Potato,Vegetable,1409,712.3,14,35,21,11.4,8.0,91.4,28.67,26.03,9.2,low,5.0,395.5,10294.86,791.0
BATCH-PRX-00773,2025-08-18 00:00:00,Retail Supermarket,Cabbage,Vegetable,3251,502.5,10,12,2,5.5,4.0,65.1,22.42,12.69,43.4,high,45.0,382.1,4848.85,764.2
BATCH-PRX-01036,2025-08-18 00:00:00,Farm Hub,Garlic,Spice / Vegetable,1800,680.8,35,60,25,18.4,15.0,79.6,169.68,156.44,7.8,low,5.0,372.3,58242.61,744.6
BATCH-PRX-01433,2025-08-18 00:00:00,Retail Supermarket,Mango,Fruit,1446,692.8,2,7,5,18.1,12.0,86.7,94.05,69.69,25.9,medium,44.6,454.1,31646.23,908.2
BATCH-PRX-01781,2025-08-18 00:00:00,Retail Supermarket,Tomato,Vegetable,4164,695.0,6,7,1,21.1,12.0,73.2,39.73,13.91,65.0,critical,100.0,618.5,8603.34,1237.0
BATCH-PRX-01945,2025-08-18 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,180,136.9,0,8,8,10.4,5.0,78.2,34.63,32.31,6.7,low,26.4,74.0,2390.94,148.0
BATCH-PRX-00426,2025-08-19 00:00:00,Wholesaler Depot,Potato,Vegetable,3988,696.0,42,35,-7,8.8,8.0,84.2,25.43,6.36,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00477,2025-08-19 00:00:00,Farm Hub,Carrot,Vegetable,1457,202.1,19,15,-4,4.9,4.0,89.5,41.84,10.46,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01121,2025-08-19 00:00:00,Wholesaler Depot,Apple,Fruit,4120,696.2,31,25,-6,15.0,2.0,86.4,176.0,44.0,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01604,2025-08-19 00:00:00,Mandi Yard,Turmeric,Spice,1802,253.2,115,120,5,24.8,20.0,78.5,169.09,134.6,20.4,medium,20.0,157.6,21212.96,315.2
BATCH-PRX-00751,2025-08-20 00:00:00,Farm Hub,Rice,Cereal,1143,948.9,11,180,169,29.8,22.0,86.7,46.91,43.06,8.2,low,36.4,521.1,22438.57,1042.2
BATCH-PRX-00806,2025-08-20 00:00:00,Farm Hub,Garlic,Spice / Vegetable,2327,1823.1,1,60,59,15.3,15.0,76.1,201.5,174.3,13.5,low,5.0,1059.2,184618.56,2118.4
BATCH-PRX-01725,2025-08-20 00:00:00,Mandi Yard,Green Chilli,Spice / Vegetable,1015,640.5,3,10,7,11.6,10.0,66.2,145.83,111.56,23.5,medium,20.0,410.6,45806.54,821.2
BATCH-PRX-00145,2025-08-21 00:00:00,Mandi Yard,Mango,Fruit,602,139.3,5,7,2,20.8,12.0,81.9,97.24,55.33,43.1,high,80.3,105.7,5848.38,211.4
BATCH-PRX-00431,2025-08-21 00:00:00,Mandi Yard,Cabbage,Vegetable,3406,2741.1,0,12,12,12.6,4.0,67.8,24.16,19.42,19.6,low,39.2,1692.9,32876.12,3385.8
BATCH-PRX-00538,2025-08-21 00:00:00,Farm Hub,Apple,Fruit,2607,1830.2,6,25,19,3.4,2.0,90.3,192.13,162.54,15.4,low,5.0,1084.2,176225.87,2168.4
BATCH-PRX-01143,2025-08-21 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,2237,398.2,8,8,0,16.8,5.0,78.8,28.29,7.07,75.0,critical,100.0,378.3,2674.58,756.6
BATCH-PRX-00166,2025-08-22 00:00:00,Retail Supermarket,Carrot,Vegetable,4206,904.3,11,15,4,10.9,4.0,74.6,51.85,38.73,25.3,medium,47.8,589.4,22827.46,1178.8
BATCH-PRX-00892,2025-08-22 00:00:00,Retail Supermarket,Orange,Fruit,3072,418.1,13,14,1,5.9,6.0,78.9,64.19,23.75,63.0,critical,75.0,367.1,8718.62,734.2
BATCH-PRX-01334,2025-08-22 00:00:00,Farm Hub,Potato,Vegetable,414,247.7,4,35,31,18.3,8.0,82.1,29.87,27.84,6.8,low,46.1,134.0,3730.56,268.0
BATCH-PRX-00198,2025-08-23 00:00:00,Wholesaler Depot,Garlic,Spice / Vegetable,3239,801.0,45,60,15,13.6,15.0,74.4,164.7,150.87,8.4,low,5.0,440.9,66518.58,881.8
BATCH-PRX-00359,2025-08-23 00:00:00,Farm Hub,Cauliflower,Vegetable,2418,468.8,9,8,-1,12.3,5.0,78.7,28.03,7.01,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00459,2025-08-23 00:00:00,Retail Supermarket,Orange,Fruit,1335,897.5,0,14,14,8.2,6.0,88.1,64.92,58.17,10.4,low,5.0,504.8,29364.22,1009.6
BATCH-PRX-01313,2025-08-23 00:00:00,Wholesaler Depot,Potato,Vegetable,3928,731.6,44,35,-9,19.1,8.0,65.2,29.27,7.32,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01351,2025-08-23 00:00:00,Mandi Yard,Potato,Vegetable,2136,966.0,13,35,22,12.7,8.0,69.2,31.16,27.92,10.4,low,5.0,543.3,15168.94,1086.6
BATCH-PRX-01431,2025-08-23 00:00:00,Farm Hub,Cabbage,Vegetable,1523,966.8,3,12,9,15.9,4.0,79.7,20.85,18.62,10.7,low,52.5,545.5,10157.21,1091.0
BATCH-PRX-01848,2025-08-23 00:00:00,Mandi Yard,Potato,Vegetable,1082,175.9,41,35,-6,19.5,8.0,79.4,28.77,7.19,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00380,2025-08-24 00:00:00,Retail Supermarket,Rice,Cereal,1418,392.8,128,180,52,24.5,22.0,69.4,54.65,51.64,5.5,low,5.0,209.4,10813.42,418.8
BATCH-PRX-00620,2025-08-24 00:00:00,Retail Supermarket,Turmeric,Spice,934,472.2,24,120,96,30.8,20.0,77.8,145.13,135.7,6.5,low,48.1,254.5,34535.65,509.0
BATCH-PRX-00738,2025-08-24 00:00:00,Wholesaler Depot,Tomato,Vegetable,1871,297.3,7,7,0,20.8,12.0,78.7,45.11,11.28,75.0,critical,100.0,282.4,3185.47,564.8
BATCH-PRX-01198,2025-08-24 00:00:00,Wholesaler Depot,Turmeric,Spice,1719,1217.0,20,120,100,23.6,20.0,67.1,171.84,154.31,10.2,low,5.0,683.0,105393.73,1366.0
BATCH-PRX-01889,2025-08-24 00:00:00,Retail Supermarket,Turmeric,Spice,645,104.8,91,120,29,32.4,20.0,66.3,143.79,137.18,4.6,low,54.4,55.3,7586.05,110.6
BATCH-PRX-01890,2025-08-24 00:00:00,Mandi Yard,Cabbage,Vegetable,342,73.8,8,12,4,9.4,4.0,79.2,25.96,20.43,21.3,medium,41.5,46.3,945.91,92.6
BATCH-PRX-01970,2025-08-24 00:00:00,Wholesaler Depot,Orange,Fruit,532,273.9,5,14,9,7.3,6.0,69.9,67.85,62.9,7.3,low,5.0,148.9,9365.81,297.8
BATCH-PRX-01126,2025-08-25 00:00:00,Retail Supermarket,Wheat,Cereal,1265,669.7,50,180,130,24.7,22.0,75.1,31.67,29.42,7.1,low,5.0,363.4,10691.23,726.8
BATCH-PRX-01614,2025-08-25 00:00:00,Retail Supermarket,Carrot,Vegetable,2463,1321.6,5,15,10,9.2,4.0,79.9,49.45,43.32,12.4,low,25.9,759.1,32884.21,1518.2
BATCH-PRX-00142,2025-08-26 00:00:00,Farm Hub,Wheat,Cereal,2418,350.7,222,180,-42,24.4,22.0,68.1,33.89,8.47,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01001,2025-08-26 00:00:00,Wholesaler Depot,Turmeric,Spice,225,94.8,46,120,74,26.3,20.0,90.1,148.86,142.01,4.6,low,30.1,50.0,7100.5,100.0
BATCH-PRX-01456,2025-08-26 00:00:00,Retail Supermarket,Garlic,Spice / Vegetable,1947,325.3,67,60,-7,28.2,15.0,68.2,172.89,43.22,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00681,2025-08-27 00:00:00,Wholesaler Depot,Banana,Fruit,1871,299.6,6,6,0,21.9,14.0,76.8,56.6,14.15,75.0,critical,100.0,284.6,4027.09,569.2
BATCH-PRX-01067,2025-08-27 00:00:00,Mandi Yard,Mango,Fruit,2509,448.7,6,7,1,22.4,12.0,77.6,105.78,37.45,64.6,critical,100.0,398.3,14916.34,796.6
BATCH-PRX-01687,2025-08-27 00:00:00,Retail Supermarket,Apple,Fruit,1112,137.9,20,25,5,12.6,2.0,82.6,174.07,135.95,21.9,medium,62.2,87.1,11841.24,174.2
BATCH-PRX-01705,2025-08-27 00:00:00,Mandi Yard,Wheat,Cereal,835,159.5,143,180,37,35.4,22.0,80.0,34.6,33.01,4.6,low,58.8,84.2,2779.44,168.4
BATCH-PRX-01799,2025-08-27 00:00:00,Mandi Yard,Wheat,Cereal,4073,599.7,154,180,26,28.6,22.0,79.4,35.4,32.99,6.8,low,31.5,324.3,10698.66,648.6
BATCH-PRX-01841,2025-08-27 00:00:00,Mandi Yard,Orange,Fruit,2690,1330.3,5,14,9,16.2,6.0,90.8,66.08,57.75,12.6,low,45.7,765.7,44219.18,1531.4
BATCH-PRX-01343,2025-08-28 00:00:00,Wholesaler Depot,Onion,Vegetable,3862,586.2,25,30,5,18.7,10.0,74.6,37.77,28.67,24.1,medium,54.9,377.9,10834.39,755.8
BATCH-PRX-00737,2025-08-29 00:00:00,Farm Hub,Garlic,Spice / Vegetable,4068,545.0,56,60,4,19.6,15.0,65.1,186.24,145.08,22.1,medium,20.0,344.8,50023.58,689.6
BATCH-PRX-01348,2025-08-29 00:00:00,Farm Hub,Tomato,Vegetable,2356,487.4,5,7,2,17.7,12.0,69.1,43.1,24.18,43.9,high,67.9,372.1,8997.38,744.2
